2.25847,0.545641,0.263497,0.124931,0.164783,9.67952,2.13194,1.07255,0.298766,0.445283,6.23919,1.24279,0.911222,0.100405,0.313801,6.25097,1.31822,0.990164,0.141158,0.342719,acer_adapter_135W
2.27963,0.534326,0.226448,0.199574,0.194198,8.31477,1.52774,0.832697,0.279829,0.285352,6.7127,1.30734,0.999653,0.168631,0.337251,6.30298,1.3025,0.948857,0.198145,0.384481,acer_adapter_135W
2.76169,0.661389,0.333298,0.160636,0.184505,8.40103,1.90363,0.98895,0.154562,0.300384,6.06922,1.22908,0.854006,0.197039,0.402967,6.20517,1.2469,0.91603,0.135242,0.523051,acer_adapter_135W
2.35784,0.433227,0.332164,0.170761,0.11609,8.95457,1.94264,0.881811,0.255955,0.436703,6.25849,1.26886,0.842261,0.127605,0.450727,7.18717,1.56627,0.809291,0.194659,0.402876,acer_adapter_135W
2.47094,0.468355,0.405449,0.106124,0.15559,10.9244,2.59129,1.17179,0.571952,0.476053,6.35698,1.2665,0.965834,0.185657,0.354078,6.41398,1.27136,0.981416,0.193611,0.429903,acer_adapter_135W
2.73058,0.601283,0.350256,0.168797,0.158696,5.3778,1.22062,0.697486,0.262431,0.314862,3.9622,0.904069,0.553823,0.42113,0.236451,4.47685,1.04357,0.771235,0.381766,0.363306,acer_adapter_135W
2.86816,0.587133,0.300846,0.168694,0.185859,6.17573,1.38992,0.792965,0.201744,0.304985,5.71359,1.17815,0.868457,0.248038,0.392083,6.38239,1.26636,0.901574,0.0982179,0.359565,acer_adapter_135W
2.33144,0.564217,0.202815,0.172034,0.151883,6.90833,1.69242,0.956064,0.205787,0.530891,4.46143,1.38205,0.778139,0.272705,0.359943,5.5802,1.39221,0.978618,0.214388,0.539614,acer_adapter_135W
2.65126,0.632601,0.278187,0.169945,0.220964,5.77418,1.233,0.776597,0.172194,0.405976,5.08598,1.34979,0.662069,0.200797,0.371744,6.47836,1.43182,0.846328,0.222084,0.310215,acer_adapter_135W
2.27341,0.413948,0.388972,0.132179,0.168356,9.25248,2.193,1.17704,0.215749,0.369535,6.73472,1.42109,0.991888,0.118734,0.530336,6.20826,1.35136,0.99889,0.117418,0.50529,acer_adapter_135W
2.71581,0.543205,0.382981,0.144678,0.123296,6.19404,1.23628,0.776125,0.183875,0.437865,4.53491,2.61552,2.09818,1.62325,1.43733,5.83579,1.52922,0.646064,0.423106,0.38285,acer_adapter_135W
2.73874,0.537071,0.38342,0.187548,0.178742,8.48615,1.84558,0.975224,0.200562,0.402046,5.82238,1.18395,0.942556,0.159155,0.385381,5.88426,1.18453,0.921757,0.2213,0.331238,acer_adapter_135W
2.26551,0.509456,0.335268,0.200256,0.165467,8.29348,1.49588,0.833657,0.182846,0.342875,7.00447,1.32521,0.879927,0.179715,0.412422,6.1723,1.14783,0.917596,0.158649,0.318351,acer_adapter_135W
2.24456,0.450589,0.294905,0.158554,0.133507,9.82394,2.59719,1.36,0.7204,0.675335,10.1296,2.3,0.991481,0.222714,0.322883,7.02124,1.3103,0.85624,0.192058,0.454958,acer_adapter_135W
2.14793,0.540635,0.228314,0.175435,0.132181,7.79914,1.49808,1.03343,0.242124,0.459484,7.4217,1.53838,0.942611,0.138368,0.374829,6.35634,1.30196,0.993076,0.092413,0.450993,acer_adapter_135W
2.51326,0.560894,0.395966,0.163103,0.148272,6.0106,1.59669,0.792167,0.198492,0.354119,5.92409,1.60702,0.902378,0.107515,0.53012,5.77067,1.66061,0.856032,0.160247,0.522712,acer_adapter_135W
2.89216,0.628567,0.390296,0.191737,0.152452,7.73243,2.18026,0.970794,0.271562,0.357419,4.76964,1.33374,0.747648,0.144508,0.480971,5.66153,1.65077,0.934667,0.166381,0.504342,acer_adapter_135W
2.25801,0.571207,0.302898,0.137149,0.159259,9.36694,2.69524,0.997426,0.245494,0.447585,9.62956,3.04676,1.10503,0.185414,0.490456,10.6776,3.17408,1.0912,0.26713,0.6403,acer_adapter_135W
2.40842,0.61281,0.286577,0.161667,0.149039,6.51472,1.64116,0.849414,0.252672,0.497938,5.49934,1.39784,1.08468,0.110008,0.529844,6.93823,1.76525,1.02454,0.192342,0.466313,acer_adapter_135W
2.18635,0.473008,0.41641,0.277378,0.210011,7.9828,2.0225,0.989904,0.205217,0.53656,5.90218,1.4286,0.995873,0.161031,0.433746,5.98568,1.51016,0.861114,0.224158,0.536373,acer_adapter_135W
1.89342,0.417564,0.33882,0.155417,0.102841,9.92591,2.37688,1.05764,0.392736,0.579742,6.15496,1.46431,0.962483,0.189041,0.481221,6.07175,1.45452,1.00029,0.188772,0.476393,acer_adapter_135W
2.6968,0.665964,0.258643,0.182391,0.19976,8.01726,1.82769,0.987071,0.271382,0.613905,6.27247,1.31561,0.718533,0.346048,0.307623,5.68094,1.19258,0.699108,0.256805,0.318328,acer_adapter_135W
2.9197,0.657665,0.452652,0.166904,0.167491,7.42359,1.52569,1.0116,0.197835,0.428028,7.09841,1.32978,0.858298,0.323627,0.33829,6.90195,1.52572,0.876746,0.432762,0.41877,acer_adapter_135W
2.77061,0.576803,0.312573,0.23337,0.247835,8.19098,1.7058,0.842683,0.25133,0.437368,5.93569,1.12836,0.8095,0.149331,0.316531,9.20384,2.00569,0.861935,0.253639,0.377258,acer_adapter_135W
3.01197,0.713888,0.331692,0.188881,0.209228,6.99278,1.69715,0.743598,0.242787,0.448637,5.30921,1.14915,0.741679,0.196913,0.411897,5.96157,1.28501,0.515978,0.210339,0.32337,acer_adapter_135W
2.50761,0.502689,0.316876,0.142102,0.154827,7.28563,1.48864,0.71617,0.239666,0.368653,4.15428,0.878721,0.604037,0.299615,0.340983,7.26689,1.77031,0.807743,0.354566,0.494706,acer_adapter_135W
2.16255,0.595989,0.238668,0.176673,0.129971,10.4423,2.79919,1.24863,0.902332,0.983164,6.40313,1.3071,0.899763,0.215185,0.389403,6.04324,1.19565,0.840962,0.13072,0.435351,acer_adapter_135W
2.26979,0.414723,0.38785,0.162474,0.1255,3.37415,2.39512,2.30044,1.69232,0.989916,5.07639,1.4252,0.524753,0.329965,0.382659,6.27996,1.14151,0.989398,0.141709,0.360009,acer_adapter_135W
2.68765,0.688928,0.240373,0.201316,0.232298,7.67599,1.68697,0.780321,0.18301,0.372374,4.12016,1.00704,0.700476,0.390156,0.350358,7.91801,1.71659,0.954221,0.228493,0.463003,acer_adapter_135W
2.26088,0.418249,0.294325,0.137863,0.141824,8.50394,1.72655,0.826032,0.173165,0.314679,4.42481,0.840008,0.678001,0.276377,0.330741,6.41346,1.18752,0.962871,0.13047,0.360265,acer_adapter_135W
1.96761,0.388501,0.264249,0.141095,0.116657,8.57067,2.03063,1.11617,0.274867,0.586853,9.6399,2.44891,1.16839,0.28986,0.434639,8.14971,1.914,1.02805,0.210501,0.472831,acer_adapter_135W
2.38245,0.501531,0.363799,0.148938,0.178605,7.46435,1.79305,1.02972,0.196999,0.549826,7.20124,1.69296,0.995402,0.143611,0.534897,7.14821,1.61612,0.988773,0.22123,0.629079,acer_adapter_135W
2.51405,0.379001,0.442731,0.155565,0.147499,8.814,2.18022,1.08838,0.303505,0.424267,7.4073,1.63064,1.05893,0.160932,0.498771,7.24824,1.61529,0.998846,0.124513,0.623512,acer_adapter_135W
2.93022,0.726227,0.296222,0.163431,0.159788,3.34103,2.50318,2.46199,1.37357,0.878107,7.42751,1.68461,1.07096,0.194442,0.497869,7.1733,1.4455,1.0185,0.20712,0.568439,acer_adapter_135W
2.37503,0.646451,0.215194,0.165273,0.142165,10.2469,2.22404,0.979419,0.390253,0.482053,7.70134,1.54569,0.992614,0.270644,0.413639,9.37462,1.89988,0.971645,0.337789,0.523876,acer_adapter_135W
3.37219,0.804032,0.27441,0.180888,0.144534,7.01257,1.72237,0.811106,0.184005,0.453098,4.48275,1.00756,0.752158,0.286589,0.374282,8.26535,1.92175,0.869217,0.309602,0.533108,acer_adapter_135W
2.43835,0.451611,0.395316,0.0966286,0.138572,8.80317,2.2188,0.734752,0.19675,0.396134,8.39886,1.82563,0.876815,0.234702,0.534944,10.0373,2.41409,0.87046,0.169387,0.460595,acer_adapter_135W
2.60776,0.466779,0.333291,0.153838,0.170633,8.50231,1.93771,0.900082,0.264529,0.55679,6.06705,1.35286,0.848318,0.212057,0.490204,9.09428,2.06023,0.958278,0.228421,0.611994,acer_adapter_135W
2.42517,0.529457,0.363414,0.192202,0.148186,9.21949,1.83155,1.00963,0.345795,0.472503,8.22131,1.65166,0.957312,0.304085,0.457554,7.55309,1.48376,0.981199,0.271396,0.480177,acer_adapter_135W
2.86794,0.613647,0.324881,0.185821,0.154087,6.90216,1.46748,0.917305,0.151979,0.545466,4.4808,0.98931,0.706134,0.244508,0.369354,6.80169,1.33283,0.907178,0.170809,0.500712,acer_adapter_135W
167.167,2.28772,4.25351,0.447692,0.864277,166.719,1.65342,4.7214,0.523254,0.698347,166.642,1.74917,4.6993,0.399795,0.641794,166.967,2.06749,4.11301,0.74566,0.790481,amsieutoc_happytime
165.764,1.56892,4.89968,0.35529,0.643563,165.286,1.71427,4.89003,0.445659,0.629201,165.984,2.25503,4.31976,0.61141,0.877677,164.188,2.04209,4.84032,0.361618,0.568273,amsieutoc_happytime
159.101,1.96746,4.9392,0.612164,1.14029,159.468,3.0873,4.42755,0.613317,1.08869,158.148,2.18375,5.10323,0.380045,0.656324,159.052,2.2483,5.62766,0.740244,0.947831,amsieutoc_happytime
153.984,3.50085,3.65112,0.665066,0.816068,152.531,2.49163,4.45736,0.275471,0.586469,152.827,2.16551,4.0434,0.797973,0.767801,153.606,2.13702,4.93863,0.791669,0.973686,amsieutoc_happytime
152.047,3.55779,3.41919,0.606868,0.821328,151.022,2.40228,4.35161,0.351692,0.443157,151.768,2.12738,3.71152,0.83686,0.799548,152.694,2.08911,4.7314,0.822968,1.20614,amsieutoc_happytime
151.852,2.01534,4.99016,1.26528,0.923938,151.026,3.62971,3.34769,0.641176,0.956478,149.771,3.66345,3.32276,0.851952,0.884181,148.77,3.17184,4.24649,0.623398,0.72366,amsieutoc_happytime
150.991,2.93588,4.61105,0.409897,0.816931,150.24,2.81748,4.42242,0.37408,0.537726,150.962,2.24386,3.85721,0.85371,0.751222,150.84,1.99403,3.47173,0.629258,0.818669,amsieutoc_happytime
154.095,2.59267,4.93397,0.346876,0.721431,156.054,2.26112,5.01687,0.779559,1.27122,155.467,3.31547,4.17428,0.538717,0.557637,153.745,2.54172,4.98078,0.33957,0.709682,amsieutoc_happytime
156.544,3.12243,4.47737,0.790079,1.27862,155.192,2.49361,5.19729,0.387006,0.737605,156.587,2.24105,5.52605,0.738917,1.3013,155.406,3.05072,4.72935,0.846049,0.830332,amsieutoc_happytime
157.306,2.23821,5.51476,0.776005,1.19418,155.72,2.91491,5.04106,0.749684,1.0951,155.247,2.36629,4.97672,0.502081,0.947109,156.293,2.13968,5.65377,1.01249,0.862247,amsieutoc_happytime
156.307,2.7096,5.1042,0.774068,1.2088,154.268,2.47946,5.02707,0.390018,0.660089,155.22,1.78623,4.1236,0.796695,0.609219,155.896,2.73195,4.87112,0.667109,1.19884,amsieutoc_happytime
155.709,2.26129,4.68555,0.80251,1.11928,155.523,3.38323,4.27033,0.59861,0.571011,154.555,2.45922,4.93347,0.328836,0.649414,156.642,2.1863,4.41455,0.823689,0.968303,amsieutoc_happytime
161.179,2.30392,5.89782,0.684868,0.979027,159.507,2.18277,5.45035,0.416712,0.687486,161.131,2.16359,5.9144,0.748943,0.657461,159.146,2.17484,5.59114,0.514701,0.690964,amsieutoc_happytime
162.326,1.86123,5.36083,0.511124,0.644045,163.251,2.68304,4.69832,0.897764,0.822778,162.401,1.73343,5.03174,0.546847,0.866152,162.372,2.50396,5.1681,0.485359,0.670747,amsieutoc_happytime
162.476,2.00657,5.34188,0.567182,0.539656,163.686,2.34379,5.37181,0.731638,0.926047,162.005,1.9266,5.34079,0.571149,0.789485,162.512,2.72057,4.82177,0.872047,0.914214,amsieutoc_happytime
163.67,2.22788,5.50371,0.660492,0.771027,162.422,1.84487,5.06266,0.516935,0.88241,162.119,2.53674,5.1157,0.505558,0.887787,162.202,2.44413,5.20235,0.98407,1.13227,amsieutoc_happytime
161.513,1.98253,5.28034,0.478148,0.970852,161.561,2.62049,4.97682,0.539568,0.594642,162.434,2.38502,4.65574,0.913106,0.63146,160.934,2.28878,5.54563,0.479328,1.00994,amsieutoc_happytime
162.024,2.77355,4.83747,0.515613,0.572732,162.118,2.46955,5.23032,0.984988,1.11377,160.726,2.3416,5.54983,0.511743,0.887746,161.719,2.34762,6.07136,0.616669,1.05532,amsieutoc_happytime
159.522,3.19339,4.54754,0.581476,0.619953,158.329,2.32204,5.30263,0.444427,0.775133,159.747,2.02076,5.93525,1.17216,0.578577,158.151,2.47459,5.39192,0.470201,0.912171,amsieutoc_happytime
159.137,2.87765,4.98679,0.795751,0.867621,158.98,2.17132,4.56397,0.766057,0.637649,158.808,3.06377,4.45266,0.542629,0.528917,157.506,2.22882,5.26932,0.413398,0.912606,amsieutoc_happytime
169.773,2.45694,4.29622,0.848338,0.786473,169.114,1.79708,4.53106,0.329433,0.566897,168.965,1.65176,4.55188,0.516671,0.784626,168.931,1.51828,4.70915,0.494215,0.649432,amsieutoc_happytime
164.434,1.5592,4.9408,0.487459,0.302725,165.618,2.10079,4.43894,0.863696,0.634323,165.375,2.28743,4.2698,0.735404,0.564178,164.092,1.48085,4.83823,0.290924,0.426937,amsieutoc_happytime
163.165,1.75521,5.05452,0.506625,0.49687,164.133,1.92201,4.67543,0.811602,0.738878,163.963,2.03637,4.26803,0.49863,0.630086,162.902,1.57265,4.86697,0.393194,0.426456,amsieutoc_happytime
162.148,2.19715,4.86086,0.449173,0.481522,162.879,2.33444,5.543,0.681599,0.698541,161.359,1.61173,5.1138,0.464413,0.400529,162.477,2.40708,4.29656,0.703074,0.525498,amsieutoc_happytime
163.506,2.0855,4.4664,0.664605,0.669868,163.94,2.02737,5.56487,0.568921,0.715938,162.898,1.53063,4.81955,0.377054,0.541611,162.699,1.60148,5.08958,0.589021,0.350716,amsieutoc_happytime
163.137,1.53038,4.91328,0.485536,0.383185,163.215,1.88409,4.95002,0.467389,0.456361,164.15,2.04325,5.4103,0.574789,0.674071,162.856,1.48285,4.69964,0.365152,0.500016,amsieutoc_happytime
163.681,1.91517,4.68655,0.362702,0.41658,163.87,2.14747,4.28989,0.80175,0.59331,164.029,2.2898,4.96287,0.762504,0.6154,162.98,1.41039,4.72004,0.346685,0.536025,amsieutoc_happytime
164.524,1.63511,4.86486,0.530799,0.379916,165.137,1.95167,4.30556,0.832829,0.427871,164.992,2.31857,4.27296,0.810038,0.623102,163.461,1.47056,4.82074,0.537476,0.384455,amsieutoc_happytime
164.444,2.173,4.36451,0.734761,0.616798,164.825,2.08229,5.46942,0.513361,0.768164,163.808,1.70444,4.31807,0.444583,0.526069,163.066,1.45648,4.83147,0.449822,0.430265,amsieutoc_happytime
164.429,2.34545,4.94324,0.755181,0.634825,162.953,1.45541,4.90877,0.357147,0.483736,163.004,1.87147,4.859,0.556468,0.377721,163.769,1.77973,5.21734,0.654406,0.573914,amsieutoc_happytime
163.401,2.03478,4.41084,0.448742,0.670949,163.778,2.1657,5.43494,0.573668,0.722595,162.824,1.71549,4.455,0.465338,0.55181,162.264,1.61768,4.92993,0.59631,0.434465,amsieutoc_happytime
166.546,1.33981,5.15764,0.46308,0.442563,166.803,1.59868,5.09708,0.402209,0.426313,167.692,1.77296,5.28764,0.50702,0.659428,166.816,1.89546,4.533,0.431631,0.585392,amsieutoc_happytime
166.156,1.38828,5.06348,0.32884,0.390402,165.538,1.48814,5.19719,0.547111,0.402302,166.259,1.89477,4.9934,0.869973,0.651599,165.368,1.82566,4.66364,0.459019,0.681546,amsieutoc_happytime
164.854,1.74124,5.38588,0.624583,0.482875,165.684,1.98483,4.9676,0.984799,0.790958,164.881,1.93926,4.73473,0.612437,0.719396,163.966,1.78648,5.48259,0.672745,0.47802,amsieutoc_happytime
165.437,2.20895,4.83213,0.914971,0.665798,165.071,2.24021,4.94368,0.989034,0.664165,163.746,1.69037,5.46726,0.692584,0.395837,165.1,1.87503,5.88518,0.560788,0.695691,amsieutoc_happytime
164.223,2.12604,5.37988,0.530907,0.576236,165.125,2.23557,6.07648,0.598826,0.785336,163.423,1.59618,5.57039,0.612638,0.389188,163.262,2.30458,4.74127,0.847159,0.562598,amsieutoc_happytime
164.631,2.36338,5.64628,0.881532,0.802867,162.842,1.72362,5.52006,0.619175,0.530271,163.263,2.26598,4.88636,0.960568,0.748412,163.724,2.08374,4.89207,0.961774,0.577552,amsieutoc_happytime
163.373,2.32959,4.9154,0.909193,0.647019,163.607,2.35135,5.36603,1.03709,0.910594,162.268,1.76975,5.61319,0.583135,0.516289,163.005,2.32726,4.93617,0.733011,0.574367,amsieutoc_happytime
162.339,1.90638,5.72826,0.628315,0.661312,163.401,1.85715,6.05963,0.621853,0.621389,161.994,1.80763,5.53692,0.512989,0.659377,162.424,2.4187,5.01638,0.630484,0.59451,amsieutoc_happytime
162.247,1.63736,5.58527,0.473685,0.718484,161.978,2.32012,5.61636,0.58709,0.687421,162.832,2.3375,5.36784,0.896681,0.921429,161.383,1.77508,5.71769,0.554897,0.61997,amsieutoc_happytime
162.146,2.16781,5.01119,0.927638,0.519746,161.316,1.89134,5.66236,0.635405,0.458572,162.503,2.11137,6.158,0.774773,0.659503,161.05,1.83574,5.58027,0.521985,0.540682,amsieutoc_happytime
162.786,2.55142,4.95353,0.707048,0.513968,162.78,2.16191,4.928,0.765031,0.628701,162.007,2.2027,5.57631,0.453494,0.76119,162.807,2.31347,5.64913,0.931052,1.00664,amsieutoc_happytime
163.082,1.78656,4.97831,0.450364,0.444188,162.31,2.15078,5.60795,0.476911,0.657035,163.146,2.27438,5.12295,0.94418,0.810882,161.88,1.88977,5.70799,0.562759,0.551203,amsieutoc_happytime
164.121,1.98901,5.75253,0.709297,0.756456,162.986,1.56116,5.32128,0.538739,0.668739,163.17,2.26304,5.25058,0.615369,0.486158,163.13,2.12314,4.98146,0.80743,0.560606,amsieutoc_happytime
162.988,1.671,5.4797,0.410794,0.496677,163.345,2.39393,4.85595,0.614533,0.554167,162.801,1.72668,5.00197,0.506277,0.484006,162.305,2.41139,5.12119,0.511692,0.480371,amsieutoc_happytime
161.464,1.67732,5.57149,0.431227,0.521509,162.885,1.73066,6.0568,0.751047,0.593209,160.48,1.81681,5.52663,0.436937,0.453492,161.891,2.31376,5.27332,0.921561,0.974048,amsieutoc_happytime
159.422,1.94772,5.47724,0.438571,0.589922,160.47,1.90384,6.02424,0.802671,0.548536,158.717,1.94121,5.60047,0.451996,0.567751,159.779,2.03682,5.97324,0.888993,0.65785,amsieutoc_happytime
158.116,2.77447,4.78044,0.802073,0.930913,156.011,2.12521,5.35971,0.412734,0.503827,157.307,1.9836,6.00477,1.16764,0.666866,155.134,2.76825,5.05338,0.821245,0.776484,amsieutoc_happytime
154.494,2.34598,4.92598,0.408285,0.662459,154.25,2.05889,4.82951,0.618568,0.751571,154.986,1.85769,4.22616,0.630648,0.804823,154.982,2.01478,5.59615,1.27192,0.778895,amsieutoc_happytime
152.969,2.21066,4.84142,0.350712,0.455334,153.115,1.87251,4.42213,0.849683,0.602628,153.149,3.01187,4.23388,0.908072,0.489752,154.006,2.0073,4.47976,0.758214,1.03891,amsieutoc_happytime
155.382,2.06286,5.09207,0.795135,0.927552,154.842,3.09343,3.79329,0.563171,0.538809,153.57,2.46363,5.10914,0.463294,0.693482,152.827,2.11265,4.98595,0.380787,0.511635,amsieutoc_happytime
0.380579,0.222602,0.366638,0.226883,0.156888,0.936088,0.587009,0.622238,0.366584,0.215719,0.807941,0.548868,0.573812,0.31551,0.215679,0.655267,0.555909,0.575581,0.325792,0.134326,samsung_qc2
0.209295,0.135978,0.154343,0.166872,0.115767,0.384818,0.237874,0.250339,0.234259,0.144135,0.863618,0.467889,0.533292,0.342994,0.183687,0.663522,0.415668,0.525641,0.349971,0.187503,samsung_qc2
0.413983,0.222593,0.322061,0.205837,0.167681,0.767097,0.575283,0.57623,0.337789,0.156418,0.687265,0.406058,0.51064,0.303341,0.169792,0.651146,0.414007,0.522693,0.342279,0.162497,samsung_qc2
0.383969,0.274736,0.325623,0.210996,0.117359,0.6158,0.403272,0.298671,0.196176,0.215905,1.01194,0.578563,0.656927,0.400189,0.208652,0.88026,0.519367,0.65169,0.321966,0.158328,samsung_qc2
0.206847,0.181544,0.124876,0.174605,0.140113,0.39194,0.209144,0.317031,0.203755,0.177122,0.747432,0.485804,0.459003,0.384708,0.203221,0.702121,0.507726,0.43714,0.344452,0.176761,samsung_qc2
0.361865,0.245807,0.236743,0.215031,0.118471,0.928065,0.547903,0.609435,0.426694,0.274222,0.683785,0.405818,0.417444,0.393565,0.192265,0.666691,0.469071,0.428906,0.316853,0.167933,samsung_qc2
0.361729,0.225788,0.213332,0.246381,0.13783,0.730199,0.526851,0.439231,0.329824,0.147013,0.718511,0.395507,0.369874,0.338061,0.200649,0.63659,0.438008,0.432072,0.32371,0.122159,samsung_qc2
0.210928,0.219549,0.209669,0.193442,0.1734,0.347655,0.280637,0.290672,0.252607,0.200488,0.994203,0.673619,0.593393,0.464836,0.212009,0.842962,0.636271,0.5746,0.382022,0.218052,samsung_qc2
0.351549,0.295045,0.298766,0.226535,0.191295,0.534947,0.393182,0.227284,0.2363,0.207788,1.0641,0.653083,0.631225,0.476814,0.252177,0.936145,0.648768,0.560835,0.47493,0.144253,samsung_qc2
0.282959,0.223004,0.21186,0.200337,0.193306,0.397066,0.310373,0.278334,0.273246,0.188001,1.05029,0.706016,0.601674,0.491061,0.275195,0.973919,0.623709,0.498302,0.389687,0.304672,samsung_qc2
0.312561,0.218557,0.187557,0.16601,0.126941,0.435129,0.367931,0.248694,0.219969,0.183522,0.981165,0.72506,0.520115,0.338965,0.270746,0.923811,0.744168,0.406484,0.43997,0.2475,samsung_qc2
0.434915,0.290582,0.223423,0.247129,0.221007,0.450975,0.425763,0.263971,0.213034,0.227778,1.00444,0.721487,0.533806,0.3669,0.157248,0.96368,0.64942,0.529061,0.401716,0.233356,samsung_qc2
0.313844,0.241523,0.186023,0.137609,0.167693,0.409197,0.229246,0.195984,0.176174,0.207846,1.00139,0.778618,0.578779,0.463434,0.24211,0.927588,0.635669,0.55677,0.434552,0.305821,samsung_qc2
0.274331,0.283424,0.19058,0.187429,0.189906,0.368063,0.244776,0.267417,0.21266,0.121299,1.03386,0.656152,0.586459,0.43368,0.240932,1.0179,0.659456,0.659989,0.42298,0.25342,samsung_qc2
0.309078,0.223397,0.228635,0.168694,0.115574,0.340795,0.265474,0.355596,0.246033,0.188999,1.02951,0.662835,0.675496,0.416084,0.229626,0.994293,0.627141,0.658631,0.48864,0.164954,samsung_qc2
0.211226,0.206893,0.227335,0.1094,0.134017,0.395283,0.258768,0.290597,0.256693,0.194567,0.957154,0.654368,0.585705,0.452176,0.198962,0.978598,0.655848,0.643987,0.424344,0.237948,samsung_qc2
0.289708,0.255366,0.240833,0.239475,0.169166,0.355829,0.230469,0.292636,0.329126,0.187983,0.943332,0.747039,0.604145,0.448548,0.181229,0.97312,0.514753,0.668718,0.430127,0.222745,samsung_qc2
0.230672,0.22457,0.283258,0.181943,0.117189,0.42232,0.310626,0.292393,0.322623,0.100677,0.967012,0.604293,0.613727,0.450584,0.187264,0.877481,0.554037,0.645265,0.430931,0.20033,samsung_qc2
0.309242,0.235183,0.239896,0.208906,0.143228,0.328128,0.269024,0.294141,0.296326,0.137534,1.02779,0.628345,0.621555,0.438549,0.197446,0.928327,0.622759,0.584041,0.354172,0.224111,samsung_qc2
0.330192,0.273977,0.255802,0.266101,0.120666,0.363905,0.28922,0.259247,0.246595,0.15496,0.986173,0.686866,0.613387,0.400143,0.246966,1.01579,0.594454,0.610394,0.428165,0.259665,samsung_qc2
0.230289,0.236415,0.183268,0.213027,0.114074,0.355983,0.332424,0.190724,0.207557,0.128403,1.05987,0.72951,0.615682,0.43868,0.248665,1.03878,0.689131,0.585747,0.404846,0.231071,samsung_qc2
0.201419,0.236745,0.216648,0.129837,0.149217,0.363674,0.301869,0.317551,0.351068,0.192563,0.971193,0.707566,0.620216,0.38525,0.221541,1.03267,0.648229,0.532852,0.449222,0.302818,samsung_qc2
0.285246,0.24633,0.146001,0.168754,0.169448,0.386763,0.260985,0.2225,0.251713,0.246123,1.03056,0.744356,0.606085,0.374079,0.239266,0.968507,0.63184,0.648273,0.430239,0.22785,samsung_qc2
0.148093,0.115705,0.194186,0.180179,0.129514,0.197848,0.282898,0.14427,0.188976,0.164332,0.901454,0.917564,0.497386,0.407713,0.150288,0.876551,0.953755,0.4762,0.43475,0.101465,samsung_qc2
0.176002,0.138489,0.150885,0.140799,0.141506,0.195832,0.181158,0.157433,0.161932,0.146703,0.389233,0.220566,0.24319,0.209223,0.238187,0.934844,0.867218,0.638208,0.38668,0.222545,samsung_qc2
0.255963,0.237281,0.169394,0.23545,0.0903269,0.345693,0.347419,0.290374,0.210903,0.162837,0.956833,0.809647,0.640904,0.3533,0.23164,0.958012,0.866301,0.537959,0.407352,0.147142,samsung_qc2
0.284451,0.241491,0.200805,0.0984099,0.0981655,0.388039,0.363986,0.233571,0.302326,0.153804,0.960375,0.888104,0.622846,0.481016,0.21369,0.978909,0.905689,0.636646,0.445014,0.187645,samsung_qc2
0.184913,0.2503,0.18261,0.145726,0.118433,0.329867,0.399947,0.231396,0.287711,0.148966,1.00757,0.805542,0.567101,0.436255,0.215104,0.975947,0.906202,0.576496,0.414384,0.178866,samsung_qc2
